ID,Бренд,Наименование,Количество,Цена,Цена по акции
393226,LUIGI BOSCA,"Вино Luigi Bosca Chardonnay белое сухое, 0.75л",17,2399,2159.1
552705,M. CHAPOUTIER,"Вино M. Chapoutier Tavel Beaurevoir розовое сухое, 0.75л",39,2299,0
402178,MARIUS BY M. CHAPOUTIER,"Вино Marius by M. Chapoutier Rose розовое сухое, 0.75л",671,999,0
413577279,KOPKE FINE,"Вино ликерное Kopke Fine Ruby Porto портвейн красное сладкое, 0.75л",31,1949,1749
605166209,АБРАУ ЭСТЕЙТС,"Вино Абрау Эстейтс розовое сухое, 0.75л",17,509,0
659977,ВЫСОКИЙ БЕРЕГ,"Вино Высокий Берег Каберне Совиньон красное сухое, 0.75л",20,649,0
581295,LUCCARELLI,"Вино Luccarelli Negroamaro Puglia красное полусухое, 0.75л",35,1879,1499
392785,BADAGONI,"Вино Badagoni Khvanchkara красное полусладкое, 0.75л",27,1799,1499
577270,KAIKEN,"Вино Kaiken Estate Sauvignon Blanc Semillon белое сухое, 0.75л",42,1499,1349.1
571409360,REAL AGRADO,"Вино Real Agrado Va! Tempranillo красное сухое, 0.75л",70,1599,1439.1
375769,CHATEAU TAMAGNE,"Вино Chateau Tamagne Premier Rouge Reserve красное сухое, 0.75л",59,779,0
637825,COTES DE PROVENCE,"Вино Cotes de Provence Carte Noire розовое сухое, 0.75л",59,2199,1999
517002,МАССАНДРА,"Вино Массандра Мадера Крымская белое сладкое, 0.75л",41,799,0
119641,TAVERNELLO,"Вино Tavernello красное полусухое, 1л",22,739,0
548696,JEAN DELLAC,"Вино Jean Dellac Cabernet Sauvignon красное сухое, 0.75л",1117,629,0
538360,ASKANELI BROTHERS,"Вино Askaneli Brothers Rkatsiteli Qvevri Оранж белое сухое, 0.75л",33,869,729
549964,JOSEPH VERDIER,"Вино Joseph Verdier Cuvee Speciale красное сухое, 0.75л",41,729,0
504003,BIALONI,"Вино Bialoni Киндзмараули красное полусладкое, 0.75л",344,729,0
595562661,MICHELE CHIARLO,"Вино Michele Chiarlo Gavi Palas белое сухое, 0.75л",33,2099,0
10518632,ALTE ROCCHE BIANCHE,"Вино Alte Rocche Bianche Barbaresco красное сухое, 0.75л",132,2099,0
504169,BIALONI,"Вино Bialoni Ркацители-Мцване белое сухое, 0.75л",184,559,0
366949,CUSUMANO,"Вино Cusumano Syrah Terre Siciliane красное сухое, 0.75л",80,1449,0
388292,GAI KODZOR,"Вино Terroir de Gai Kodzor красное сухое, 0.75л",36,1159,0
477544,100 ОТТЕНКОВ,"Вино 100 Оттенков Саперави красное сухое, 0.75л",15,1439,0
478238,100 ОТТЕНКОВ,"Вино 100 Оттенков Каберне Совиньон красное сухое, 0.75л",14,1439,0
393493,CRU LERMONT,"Вино Fanagoria Cru Lermont Рислинг белое сухое, 0.75л",48,719,0
573234,AURAMADRE,"Вино Auramadre Pinot Gridgio белое сухое, 0.75л",14,1499,1299
581693,CANTINE POVERO,"Вино Cantine Povero Barbera d'Asti Marida красное сухое красное сухое, 0.75л",13,1799,1499
134243,VALDOURO,"Вино ликерное Valdouro Porto Vila Nova de Gaia красный сладкий, 0.75л",45,1549,1394.1
503812,VALMARONE,"Вино Valmarone Valpolicella красное сухое, 0.75л",677,959,0
139784,CHATEAU TAMAGNE,"Вино Chateau Tamagne Мерло красное полусладкое, 0.7л",23,279,0
546022,TENUTE NEIRANO,"Вино Tenute Neirano Tirteo Barbera d'Asti Superiore красное сухое, 0.75л",17,1749,1399
415256,KARAS,"Вино Karas красное сухое, 0.75л",79,1399,0
596256888,ШУМРИНКА,"Вино Шумринка Семисам красное сухое, 0.75л",48,799,699
570825,SONNENTAL,"Вино Sonnental Gewurztraminer белое полусладкое, 0.75л",109,849,0
595451947,EL JEFE,"Вино El Jefe Grande красное сухое, 1л",38,969,872.1
402967,CODICI,"Вино Codici красное полусухое, 0.75л",115,699,0
491346,ANIMUS,"Вино Animus Vinho Verde белое полусухое, 0.75л",262,699,629.1
661710,CHATEAU LE GRAND VOSTOK,"Вино Chateau Le Grand Vostok Merlot красное сухое, 0.75л",21,699,0
577012,COFFEE HOUSE,"Вино Coffee House Pinotage красное сухое, 0.75л",31,1899,1399
402354,CODICI,"Вино Codici Puglia Bianco белое полусухое, 0.75л",27,699,0
185540,SCHUCHMANN,"Вино Schuchmann Saperavi красное сухое, 0.75л",12,1939,0
494933,TOMBACCO,"Вино Tombacco Aglianico del Beneventano красное полусухое, 0.75л",7,1259,0
550303601,ШАТО ПИНО,"Вино Шато Пино Шары колдуна Блаш розовое сухое, 0.75л",16,1499,0
551401,ESSE,"Вино Esse Unplugged Rkatsiteli Оранж белое сухое, 0.75л",48,1199,0
544352,NUVIANA,"Вино Codorniu Nuviana Chardonnay белое сухое, 0.75л",195,729,656.1
551912,CERRO DE LA CRUZ,"Вино Cerro De La Cruz белое сухое, 5л",21,2799,2519.1
415472,KARAS,"Вино Karas белое сухое, 0.75л",41,1329,0
521108,CASERE,"Вино Casere Merlot Venezia красное сухое, 0.75л",12,1059,0
593725,NELEMAN,"Вино Neleman Viognier-Verdil белое сухое, 0.75л",21,1599,1199
142469,TORRES,"Вино Torres Ibericos красное сухое, 0.75л",50,1799,1399
581381,LUCCARELLI,"Вино Primitivo Puglia Luccarelli красное полусухое, 0.75л",31,1879,0
185291,SPERI,"Вино Speri Valpolicella красное сухое, 0.75л",6,1699,1099
234379,VINA REAL,"Вино Vina Real Casal Garcia Rose Vinho Verde DOC розовое полусухое, 0.75л",90,1099,989.1
375628,CHATEAU TAMAGNE,"Вино Chateau Tamagne Saperavi красное сухое, 0.75л",36,489,0
487329,МАССАНДРА,"Портвейн Массандра Алушта красный ликерный, 0.75л",42,629,0
497948,BIALONI,"Вино Bialoni Алазани белое полусладкое, 0.75л",182,419,0
497944,BIALONI,"Вино Bialoni Алазани красное полусладкое, 0.75л",147,419,0
493271710,LAVIS,"Вино Lavis Gewurztraminer белое полусухое, 0.75л",168,1499,0
455251,CHATEAU HAUT MAGINET,"Вино Chateau Haut Maginet красное сухое, 0.75л",107,1399,0
518872,CASA DEFRA,"Вино Casa Defra Colli Berici DOC Riserva красное сухое, 0.75л",515,1549,0
616517,BERONIA,"Вино Beronia Viura белое сухое, 0.75л",50,1199,1079.1
655491,CAROLINE BAY,"Вино Caroline Bay Sauvignon Blanc белое сухое, 0.75л",707,1449,0
661115,CHATEAU LE GRAND VOSTOK,"Вино Chateau Le Grand Vostok Chardonnay белое сухое, 0.75л",11,699,0
595561401,ЛЕФКАДИЯ,"Вино Лефкадия красное сухое, 0.75л",39,1649,1199
268833855,ALMA VALLEY,"Вино Alma Valley Локантита Селект красное сухое, 0.75л",16,699,599
392738,BADAGONI,"Вино Badagoni Alazani Valley белое полусладкое, 0.75л",34,669,599
576144,EL BAR ARGENTINO,"Вино El Bar Argentino Malbec красное сухое, 0.75л",273,599,539.1
2749428,DI CASPICO,"Вино Di Caspico Riesling белое сухое, 0.75л",17,479,399
593579,АЙ-ПЕТРИ,"Вино Ай-Петри Алиготе белое сухое, 0.75л",69,319,0
604934622,СИКОРЫ,"Вино Сикоры Совиньон блан белое сухое, 0.75л",38,1199,999
214361,BODEGAS ARAGONESAS,"Вино Bodegas Aragonesas Castillo de Fuendejalon Crianza красное сухое, 0.75л",63,1259,999
601434236,GOLDEN KAAN,"Вино Golden Kaan Chardonnay белое полусухое, 0.75л",20,1049,799
188947,NR,"Вино Fanagoria NR красное полусладкое, 0.75л",48,389,0
375887,CHATEAU TAMAGNE,"Вино Chateau Tamagne Cabernet красное сухое, 0.75л",52,489,0
486536,МАССАНДРА,"Портвейн Массандра Алушта белое сладкое, 0.75л",53,569,0
503209,FAUSTINO,"Вино Faustino VII Viura белое сухое, 0.75л",65,1049,944.1
571350465,CANTINA SCANSANO,"Вино Cantina Scansano Morellino Di Scansano La Rasola красное сухое, 0.75л",144,1159,0
469520,LAGUNILLA,"Вино Lagunilla Reserva красное сухое, 0.75л",227,1199,1079.1
454818,MARIPOSA,"Вино Mariposa Greta Oto Tempranillo красное сухое, 0.75л",96,649,584.1
413151254,WEINHAUS CANNIS,"Вино Weinhaus Cannis Riesling белое полусухое, 0.75л",380,939,0
522000,BARONE MONTALTO,"Вино Barone Montalto Rosso красное полусухое, 0.75л",10,799,0
420702,D'ARENBERG,"Вино d'Arenberg The Stump Jump красное сухое, 0.75л",49,1239,1115.1
11728198,ALAZANI,"Вино Alazani Qvevri Saperavi красное сухое, 0.75л",86,1099,999
410382,PEARLY BAY,"Вино Pearly Bay красное сухое, 0.75л",189,559,503.1
170058,CAVIRO,"Вино Caviro Castellino красное полусухое, 1л",7,529,0
637005,DEMUERTE,"Вино Demuerte White белое сухое, 0.75л",26,1549,1199
595563946,MISTY CLIFF,"Вино Misty Cliff Sauvignon Blanc белое полусухое, 0.75л",65,1499,1099
604906790,СКАЛИСТЫЙ БЕРЕГ,"Вино Скалистый берег Шепот цветов белое сухое, 0.75л",42,1079,0
120980,MONTEFUSCO,"Вино Montefusco Merlot красное сухое, 0.75л",33,1229,899
408553,MONTEFUSCO,"Вино Montefusco Pinot Grigio Sicilia белое сухое, 0.75л",112,1229,899
481312,TRAVERSA,"Вино Traversa Sauvignon Blanc белое сухое, 0.75л",15,899,809.1
240997102,PFAFFL,"Вино Pfaffl Vom Haus Muskateller белое полусухое, 0.75л",350,1059,0
568857,TERRE DEGLI EREMI,"Вино Terre Degli Eremi Pecorino белое сухое, 0.75л",459,759,0
379231,KRIS,"Вино Kris Pinot Grigio белое сухое, 0.75л",66,1049,0
388327,KRIS,"Вино Kris Pinot Noir красное сухое, 0.75л",41,1049,0
413521949,ED KNOWS,"Вино Ed Knows Cabernet Sauvignon красное сухое, 0.75л",13,599,0
519817,LE GINESTRE,"Вино Le Ginestre Chianti Riserva красное сухое, 0.75л",217,859,0
550303316,ESSE,"Вино Esse Muscat Оранж белое сухое, 0.75л",49,1199,0
595561466,LGI,"Вино LGI Unpredictable красное полусухое, 0.75л",39,1299,0
453175,MARQUES DE CACERES,"Вино Marques de caceres Excellens Viura белое сухое, 0.75л",25,1199,1079.1
521585,CASERE,"Вино Casere Pinot Grigio белое сухое, 0.75л",61,1159,0
516903,LOIRE PROPRIETES,"Вино Loire Proprietes Vallee des Reines Sauvignon Blanc белое сухое, 0.75л",21,1199,0
521862,LEEUWENKUIL,"Вино Leeuwenkuil Shiraz красное сухое, 0.75л",11,899,799
595641385,TIO TOTO,"Вино Херес Tio Toto Manzanilla белое сухое, 0.75л",9,1299,1169.1
2278529,YASMIN,"Вино Yasmin Vinho Verde белое полусухое, 0.75л",51,999,899.1
604936157,СИКОРЫ,"Вино Сикоры Каберне Фран розовое сухое, 0.75л",54,1199,999
601407795,DARLING RIVER,"Вино Darling River Chardonnay белое сухое, 0.75л",22,999,0
605021578,GOLUBITSKOE,"Вино Golubitskoe Рислинг белое сухое, 0.75л",20,999,0
402347,SAN ANDREA,"Вино San Andrea Bianco белое полусладкое, 0.75л",28,699,0
500958803,MARANI,"Вино Marani Kindzmarauli красное полусладкое, 0.75л",748,899,799
413151089,ROOIBERG,"Вино Rooiberg Winery Sauvignon Blanc белое сухое, 0.75л",25,799,719.1
612898,АЙ-ПЕТРИ,"Вино Ай-Петри Шардоне белое полусладкое, 0.75л",82,319,0
483013,ESSE,"Вино Esse Cabernet Select Satera сухое красное, 0.75л",165,949,0
392093,СОЛНЕЧНАЯ ДОЛИНА,"Вино ликерное Солнечная Долина Приват красное сладкое, 0.75л",14,619,519
503586,FAUSTINO,"Вино Faustino Crianza Rioja DOC красное сухое, 0.75л",2,1199,1079.1
503738,CA'SALETTI,"Вино Ca'saletti Soave Classico белое сухое, 0.75л",1037,729,0
519515,TOKAJI FURMINT,"Вино Tokaji Furmint белое полусладкое, 0.75л",112,999,0
494380,TOMBACCO,"Вино Tombacco Pecorino Terre di Chieti белое полусухое, 0.75л",18,1249,0
593573,АЙ-ПЕТРИ,"Вино Ай-Петри Саперави красное сухое, 0.75л",50,319,0
401537,MARIUS BY M. CHAPOUTIER,"Вино Marius by M. Chapoutier Grenache Syrah красное сухое, 0.75л",253,999,0
469642,LAGUNILLA,"Вино Lagunilla Crianza красное сухое, 0.75л",237,999,899.1
413521744,ФЛЕЙТА ПОЗВОНОЧНИК,"Вино Флейта позвоночник красное сухое, 0.75л",12,569,449
170868,BOUCHARD,"Вино Bouchard Aine & Fils Cotes du Rhone White белое сухое, 0.75л",15,999,0
530410,LES CELLIERS JEAN D'ALIBERT,"Вино Les Celliers Jean D'alibert Le Grand Noir Chardonnay белое сухое, 0.75л",467,1099,0
495537,МАССАНДРА,"Вино Массандра Бастардо деертное красное сладкое, 0.75л",23,799,0
413580364,ROOIBERG,"Вино Rooiberg Winery Chenin Blanc белое сухое, 0.75л",18,799,719.1
595641390,LE GRAND NOIR,"Вино Le Grand Noir Rose розовое сухое, 0.75л",25,849,0
571409255,CANTINA SCANSANO,"Вино Cantina Scansano Vermentino La Rasola Maremma Toscana белое сухое, 0.75л",169,959,0
594953,ESSE,"Вино Esse Sauvignon Blanc белое сухое, 0.75л",53,719,0
49188067,MAMIKO,"Вино Алазанская Долина Mamiko Цинандали белое сухое, 0.75л",46,599,0
393649,CHATEAU DE MAUNY,"Вино Chateau De Mauny Anjou белое сухое, 0.75л",38,999,0
493357575,MANUEL QUINTANO,"Вино Manuel Quintano Q de Quintano красное сухое, 0.75л",666,949,699
503978,CA' ERNESTO,"Вино Ca' Ernesto Pinot Grigio белое сухое, 0.75л",314,699,0
535060,ESSE,"Вино Esse Cabernet Отборное красное сухое, 0.75л",164,699,0
550527841,ESSE,"Вино Esse Chardonnay Отборное белое сухое, 0.75л",58,699,0
478563,CHATEAU LA FAVIERE,"Вино Chateau La Faviere Muse Bordeaux Superieur красное сухое, 0.75л",17,969,849
411896,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ,"Вино Винодельня Ведерниковъ Сибирьковый белое сухое, 0.75л",16,849,0
392840,BADAGONI,"Вино Badagoni Saperavi красное сухое, 0.75л",86,839,749
514175,BADAGONI,"Вино Badagoni Tsinandali белое сухое, 0.187л",22,309,229
2277495,ВАЛЕРИЙ ЗАХАРЬИН,"Вино Валерий Захарьин Автохтонное Вино Крыма белое сухое, 0.75л",50,1199,0
2277490,ВАЛЕРИЙ ЗАХАРЬИН,"Вино Валерий Захарьин Автохтонное Вино Крыма красное сухое, 0.75л",18,1199,0
657337,ВАЛЕРИЙ ЗАХАРЬИН,"Вино Валерий Захарьин Автохтонное Вино Крыма розовое сухое, 0.75л",60,1199,0
571350390,SANTA CAROLINA,"Вино Santa Carolina Reserva Rose розовое сухое, 0.75л",893,799,719.1
550644,JOSEPH VERDIER,"Вино Joseph Verdier Cuvee Speciale Blanc белое полусладкое, 0.75л",131,729,0
592137168,RIVER COURSE,"Вино River Course Pinot Noir Rheinhessen Andreas Oster Weinkellerei красное сухое, 0.75л",95,949,0
595641440,TRAPICHE,"Вино Trapiche Chardonnay белое сухое, 0.75л",70,999,899.1
603139931,GOLDEN KAAN,"Вино Golden Kaan Pinotage красное полусухое, 0.75л",4,1049,799
140241,TORRES,"Вино Torres San Valentin белое полусухое, 0.75л",133,899,799
603140371,SANTO STEFANO,"Напиток винный Santo Stefano Gold белое сладкое, 0.75л",123,399,0
604904019,ELETRICO VERMELHO,"Вино Eletrico Vermelho белое сухое, 0.375л",103,399,359.1
393441,CRU LERMONT,"Вино Fanagoria Cru Lermont Мерло красное сухое, 0.75л",38,719,649
571872,GAI KODZOR,"Вино Gai Kodzor Merlot красное сухое, 0.75л",65,649,0
543293,DELAMPA,"Вино Delampa Monastrel сухое красное, 0.75л",60,689,620.1
493260840,MONCARO,"Вино Moncaro Fondiglie Verdicchio белое полусухое, 0.75л",141,769,0
496324,INSOLITO,"Вино Insolito белое сухое, 0.75л",349,779,701.1
111097,NR,"Вино Fanagoria NR Каберне красное сухое, 0.75л",60,389,0
491812,TOCORNAL,"Вино Cono Sur Tocornal Sauvignon Blanс белое полусухое, 0.75л",15,799,719.1
477301,MARIPOSA,"Вино Mariposa Rosado розовое сухое, 0.75л",36,649,584.1
393008,GANDIA,"Вино Vicente Gandia El Pescaito Viura Sauvignon Blanc белое сухое, 0.75л",159,599,539.1
466877,BADAGONI,"Вино Badagoni Akhasheni красное полусладкое, 0.75л",144,849,749
577414,CAMPELO,"Вино Campelo Vinho Verde розовое сухое, 0.75л",302,809,728.1
529935,LES CELLIERS JEAN D'ALIBERT,"Вино Les Celliers Jean D'alibert Le Grand Noir Pinot Noir красное полусухое, 0.75л",640,1099,0
240997107,PFAFFL,"Вино Pfaffl Vom Haus Sauvignon Blanc белое полусухое, 0.75л",198,1059,0
299619049,TRISTORIA,"Вино Tristoria Аппеласьон Каберне Фран-Мерло красное сухое, 0.75л",19,899,599
560399470,CHATEAU TAMAGNE,"Вино Chateau Tamagne Eno Каберне Совиньон-Цвайгельт розовое сухое, 0.75л",100,299,0
625797,KE-CO,"Продукция плодовая алкогольная Ke-Co Гранатовая полусладкая, 0.75л",37,239,199
463497,JOSEPH VERDIER,"Вино Joseph Verdier Cuvee Speciale Verdier Rouge Moelleux красное полусладкое, 0.75л",62,729,0
169933,CAVIRO,"Вино Caviro Castellino белое полусухое, 1л",5,529,0
403128,SAN ANDREA,"Вино San Andrea Rosso красное полусладкое, 0.75л",20,699,0
112280,NR,"Вино Fanagoria NR Мерло красное сухое, 0.75л",89,389,0
146802,SCHUCHMANN,"Вино Schuchmann Saperavi красное сухое, 0.75л",9,819,0
585078,LA SASTRERIA,"Вино La Sastreria белое сухое, 0.75л",128,869,782.1
661025,АВТОРСКОЕ ОЛИМП,"Вино Авторское Олимп Кубань Мерло красное сухое, 0.75л",83,449,349
495309,МАССАНДРА,"Вино Массандра Херес белое сладкое, 0.75л",37,799,0
519677,PREDELLA,"Вино Predella Chianti красное сухое, 0.75л",670,749,0
193091,ARABELLA,"Вино Arabella Pinotage красное сухое, 0.75л",13,679,611.1
49091912,MAMIKO,"Вино Алазанская Долина Mamiko красное полусладкое, 0.75л",24,529,0
49091902,MAMIKO,"Вино Алазанская Долина Mamiko белое полусладкое, 0.75л",14,529,0
402578,FRONTERA,"Вино Frontera Moscato белое сладкое, 0.75л",44,669,602.1
646976,CHATEAU PINOT,"Вино Chateau Pinot Гравитация Каберне Фран-Каберне Совиньон красное сухое, 0.75л",17,659,0
375894,CHATEAU TAMAGNE,"Вино Chateau Tamagne Krasnostop Reserve красное сухое, 0.75л",54,779,0
342210128,AGORA,"Вино Agora Chardonnay белое сухое, 0.75л",13,499,0
421835,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ,"Вино Винодельня Ведерниковъ Ркацители белое сухое, 0.75л",22,699,629
585028,LA SASTRERIA,"Вино La Sastreria розовое сухое, 0.75л",68,869,782.1
643624,CARACTER,"Вино Caracter Cabernet Sauvignon-Malbec красное сухое, 0.75л",85,739,665.1
593600,АЙ-ПЕТРИ,"Вино Ай-Петри Каберне красное сухое, 0.75л",24,319,0
616196,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ,"Вино Винодельня Ведерниковъ Каберне красное сухое, 0.75л",95,699,629
595692337,KHOROVATS,"Вино Khorovats Kangun-Voskeat белое сухое, 0.75л",43,649,499
655696,ЧЕГЕМ,"Вино Чегем красное сухое, 0.75л",12,,499
595695647,KHOROVATS,"Вино Khorovats Areni-Karmrayut красное сухое, 0.75л",15,689,499
493260845,MONCARO,"Вино Moncaro Montescuro Conero Riserva красное сухое, 0.75л",6,899,0
548699,JEAN DELLAC,"Вино Jean Dellac Sauvignon Blanc белое сухое, 0.75л",741,669,0
109247,FELIX SOLIS,"Вино Felix Solis Vina Lanzar Bianco белое сухое, 1л",27,559,503.1
488695,RAMA CORTA,"Вино Rama Corta Crianza Tempranillo красное сухое, 0.75л",765,599,0
543326,RIGO RIGO,"Вино Rigo Rigo Chenin Blanc белое сухое, 0.75л",36,779,701.1
299619039,TRISTORIA,"Вино Tristoria Аппеласьон Каберне-Совиньон сира красное сухое, 0.75л",12,899,599
268941930,ALMA VALLEY,"Вино Alma Valley Локантита Селект белое сухое, 0.75л",14,699,599
115138953,ED KNOWS,"Вино Ed Knows Merlot Rose розовое сухое, 0.75л",17,599,0
574164097,EL BAR ARGENTINO,"Вино El Bar Argentino Malbec Rose розовое сухое, 0.75л",141,599,539.1
199332,SCHUCHMANN,"Вино Schuchmann Alazani Valley красное полусладкое, 0.75л",10,689,0
549507,JOSEPH VERDIER,"Вино Joseph Verdier Cuvee Speciale Blanc белое сухое, 0.75л",8,729,0
660147,ВЫСОКИЙ БЕРЕГ,"Вино Высокий Берег Мерло красное сухое, 0.75л",22,649,0
413521739,ФЛЕЙТА ПОЗВОНОЧНИК,"Вино Флейта позвоночник Шардоне Алиготе белое сухое, 0.75л",15,569,449
413580374,ФЛЕЙТА ПОЗВОНОЧНИК,"Вино Флейта позвоночник Мускат Рислинг белое сухое, 0.75л",10,569,449
410462,PEARLY BAY,"Вино Pearly Bay белое сухое, 0.75л",134,559,503.1
11817747,РИГЗА,"Вино Ригза красное полусладкое, 0.75л",14,749,0
501989328,MARANI,"Вино Marani Saperavi красное сухое, 0.75л",332,679,549
604905150,RIGO RIGO,"Вино Rigo Rigo Pinotage красное сухое, 0.75л",73,699,629.1
594639,ESSE,"Вино Esse Rkatsiteli белое сухое, 0.75л",29,699,0
172590,DON SIMON,"Вино Don Simon белое сухое, 1л",50,679,611.1
595451302,SAPIENS,"Вино Sapiens Macabeo белое сухое, 0.75л",70,829,746.1
548537,BORGOBRUNO,"Вино Borgobruno белое полусухое, 0.75л",117,799,0
660707,ВЫСОКИЙ БЕРЕГ,"Вино Высокий Берег Цвайгельт розовое сухое, 0.75л",24,649,0
560305205,AGORA,"Вино Agora Riesling белое полусухое, 0.75л",15,459,0
501989278,MARANI,"Вино Алазанская Долина Marani белое полусладкое, 0.75л",69,659,0
403258073,ALMA RIVER,"Вино Alma River Pinot Noir-Cabernet Sauvignon-Cabernet красное сухое, 0.75л",16,549,449
49188082,ED KNOWS,"Вино Ed Knows Chardonnay белое сухое, 0.75л",15,599,0
548700,ALAZANI,"Вино Alazani Алазанская долина белое полусладкое, 0.75л",224,529,0
268253330,ALMA VALLEY,"Вино Alma Valley Локантита красное сухое, 0.75л",47,489,439
2749383,DI CASPICO,"Вино Di Caspico Merlot красное сухое, 0.75л",32,479,0
604902484,ELETRICO VERMELHO,"Вино Eletrico Vermelho розовое сухое, 0.375л",138,399,359.1
471689,CODICI,"Вино Codici Rosato Puglia розовое полусухое, 0.75л",25,699,0
413147954,AZABRAU,"Вино Azabrau Баяншира белое сухое, 0.75л",13,509,0
413147949,AZABRAU,"Вино Azabrau Мадраса сухое красное, 0.75л",25,509,0
605167574,АБРАУ ЭСТЕЙТС,"Вино Абрау Эстейтс Достойный красное сухое, 0.75л",16,509,0
126588798,ED KNOWS,"Вино Ed Knows Merlot красное сухое, 0.75л",15,599,0
661775,АВТОРСКОЕ ОЛИМП,"Вино Авторское Олимп Кубань Виорика белое сухое, 0.75л",54,399,349
429393,CHATEAU TAMAGNE,"Вино Chateau Tamagne Chardonnay белое сухое, 0.75л",73,469,0
217260,FANAGORIA,"Вино Fanagoria Авторское вино Каберне-Саперави красное сухое, 0.75л",87,429,0
605000155,FANAGORIA,"Вино Fanagoria Авторское вино Шардоне-Алиготе белое сухое, 0.75л",50,429,0
204640,FELIX SOLIS,"Вино Felix Solis Vina Lanzar Tinto красное сухое, 1л",29,559,503.1
593523,АЙ-ПЕТРИ,"Вино Ай-Петри Саперави красное полусладкое, 0.75л",59,319,0
601655619,KAFFA,"Вино Kaffa Мускат белое сухое, 0.75л",51,479,399
550303421,АГДАМ,"Вино Агдам ликерное портвейн белое сладкое, 0.75л",35,399,0
2749418,DI CASPICO,"Вино Di Caspico розовое сухое, 0.75л",18,479,399
483460,СОЛНЕЧНАЯ ДОЛИНА,"Вино Солнечная Долина Каберне красное сухое, 0.75л",42,509,469
375709,CHATEAU TAMAGNE,"Вино Chateau Tamagne Каберне красное сухое, 0.7л",43,279,0
593602,АЙ-ПЕТРИ,"Вино Ай-Петри Бастардо красное сухое, 0.75л",38,319,0
618242,АЙ-ПЕТРИ,"Вино Ай-Петри Бастардо красное полусладкое, 0.75л",41,319,0
604904249,ELETRICO VERMELHO,"Вино Eletrico Vermelho красное сухое, 0.375л",92,399,359.1
448105982,Без бренда,"Вино Винзавод Юровский Мерло красное сухое, 1л",12,189,0
11728033,ALAZANI,"Вино Alazani Qvevri Rkatsiteli белое сухое, 0.75л",225,1199,899
525710,BADET CLEMENT,"Вино Badet Clement Les Jamelles Pinot Noir красное сухое, 0.75л",9,1549,0
550328126,CHATEAU POTENSAC,"Вино Chateau Potensac Chapelle de Potensac Medoc красное сухое, 0.75л",4,2599,0
583415,CHARTRON ET TREBUCHET,"Вино Chartron et Trebuchet Petit Chablis белое сухое, 0.75л",12,3599,0
544938,CANTINA CELLARO,"Вино Cantina Cellaro Vanita Nero красное полусухое, 0.75л",7,2569,1999
616109,BODEGAS MUGA,"Вино Bodegas Muga Reserva Rioja красное сухое, 0.75л",11,4999,4499.1
581065,CRANSWICK LAKEFIELD,"Вино Cranswick Lakefield Chardonnay белое сухое, 0.75л",12,1359,1223.1
577501,CANTINE POVERO,"Вино Cantine Povero Barolo Priore красное сухое, 0.75л",48,5549,0
577272,MONTES,"Вино Montes Cabernet Sauvignon красное сухое, 0.75л",27,1499,1349.1
625087,CHATEAU MUKHRANI,"Вино Chateau Mukhrani Grappe Noire красное сухое, 0.75л",30,1899,1399
49188072,PFEFFERER,"Вино Pfefferer Pink розовое сухое, 0.75л",145,2199,0
617952,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ,"Вино Винодельня Ведерниковъ Губернаторское розовое сухое, 0.75л",74,699,629
625952,CHATEAU MUKHRANI,"Вино Chateau Mukhrani Saperavi Superior красное сухое, 0.75л",15,1649,1299
401351813,LOUIS DAILLY,"Вино Louis Dailly Chablis Premiere Cru белое сухое, 0.75л",11,4999,0
595561426,CASAMATTA,"Вино Casamatta Bibi Graetz Rosso красное сухое, 0.75л",18,2999,0
595563951,CASAMATTA,"Вино Casamatta Bibi Graetz Bianco белое сухое, 0.75л",18,2999,0
49188077,ED KNOWS,"Вино Ed Knows Sauvignon Blanc белое сухое, 0.75л",9,599,0
448200,TASSINAIA,"Вино Tassinaia Castello del Terriccio красное сухое, 0.75л",18,5299,0
512155,ZULL,"Вино Zull Weinviertel DAC Gruner Veltliner белое сухое, 0.75л",13,1899,0
360723,CASA SANTOS,"Вино Casa Santos Lima Opaco красное сухое, 0.75л",6,3129,2816.1
548634,ALAZANI,"Вино Alazani Rkatsiteli белое сухое, 0.75л",271,559,0
552900,DOMAINE DE LA PAILLARDIERE,"Вино Domaine De La Paillardiere Brouilly красное сухое, 0.75л",80,2099,0
365857,ARGENTIERA,"Вино Argentiera Poggio ai Ginepri белое сухое, 0.75л",20,3599,0
469699,LUPE-CHOLET,"Вино Lupe-Cholet Volnay красное сухое, 0.75л",2,8499,0
519042,CLAROSCURO,"Вино Claroscuro Chardonnay белое сухое, 0.75л",5,1269,1142.1
604952665,TORO,"Вино Sangre de Toro Reserva Tempranillo красное сухое, 0.75л",17,1679,1511.1
223278,MARQUES DE CACERES,"Вино Marques de caceres розовое сухое, 0.75л",28,1249,1124.1
413521734,KOUASH,"Вино Manukyan Wine Kouash белое сухое, 0.75л",6,1299,999
593996,NELEMAN,"Вино Neleman Bobal Valencia красное сухое, 0.75л",6,2579,1899
595034,ADRIEN VACHER,"Вино Adrien Vacher Mondeuse Saint Jean De La Porte красное сухое, 0.75л",3,2399,0
